ticket_id,company_id,issue_type,created_at,resolution_time_hrs
TCK-30543,5E8DEA1E,Technical,2023-05-18 00:00:00,14.723643484767564
TCK-37419,FB0475B0,Onboarding,2023-01-06 00:00:00,13.551266740275103
TCK-62052,B5CB6198,Billing,2023-03-11 00:00:00,32.69510134467747
TCK-34668,E9A3D260,Technical,2023-06-27 00:00:00,29.381825450357283
TCK-41029,BB200701,Onboarding,2023-08-28 00:00:00,22.097547691002518
TCK-21021,EB223453,Onboarding,2023-02-17 00:00:00,12.983771260332421
TCK-49921,699EE739,Feature Request,2023-09-08 00:00:00,25.108521499679092
TCK-36437,D194867F,Feature Request,2023-09-08 00:00:00,5.2245344719703475
TCK-87131,365BD7E1,Billing,2023-05-22 00:00:00,25.72111880228992
TCK-79993,84E8D24F,Billing,2023-08-23 00:00:00,34.45829263305521
TCK-54091,AA153489,Feature Request,2023-07-19 00:00:00,8.985610360395865
TCK-60455,8F37ABE0,Billing,2023-11-09 00:00:00,5.609780678044036
TCK-36289,53C02CF0,Onboarding,2023-12-06 00:00:00,42.95325470033831
TCK-62620,416E3FB8,Billing,2023-04-16 00:00:00,16.65888432594498
TCK-48448,E56208B6,Billing,2023-01-11 00:00:00,37.631374151325865
TCK-66271,7899A158,Onboarding,2023-06-10 00:00:00,22.15202801762602
TCK-31174,0450F599,Billing,2023-08-31 00:00:00,22.056542196704072
TCK-76355,33BE7609,Feature Request,2023-12-05 00:00:00,29.26095239395974
TCK-65619,0AD4F370,Billing,2023-12-13 00:00:00,13.392013719042712
TCK-33729,36681122,Technical,2023-08-25 00:00:00,25.589965721947745
TCK-25560,398431FF,Billing,2023-02-05 00:00:00,19.422127022110885
TCK-82867,D1F0EFBB,Feature Request,2023-08-14 00:00:00,8.154078679139623
TCK-60467,69CBEEFC,Onboarding,2023-03-16 00:00:00,28.049784896716787
TCK-18739,B32D896F,Technical,2023-10-09 00:00:00,20.840306317465007
TCK-31790,572B1450,Feature Request,2023-03-02 00:00:00,22.115702058663505
TCK-58107,2CBE912D,Technical,2023-09-18 00:00:00,9.478068679030105
TCK-91857,D3842B69,Feature Request,2023-02-02 00:00:00,43.09680441315365
TCK-23096,87514055,Onboarding,2023-05-30 00:00:00,34.52057023663339
TCK-58222,0EA2C432,Technical,2023-06-21 00:00:00,35.569870610063745
TCK-46451,AF7DF418,Technical,2023-02-01 00:00:00,20.334663570699817
TCK-26250,DF5116B6,Onboarding,2023-04-15 00:00:00,3.249805325958956
TCK-12857,E0E0A9AE,Feature Request,2023-09-10 00:00:00,47.43500858987413
TCK-43482,84E43B63,Onboarding,2023-11-15 00:00:00,23.266829903929583
TCK-50032,AA48214B,Billing,2023-05-19 00:00:00,
TCK-68269,0B77283F,Onboarding,2023-01-19 00:00:00,15.014402447759355
TCK-26126,AAD86652,Billing,2023-05-03 00:00:00,29.001618893797367
TCK-68265,9030746B,Feature Request,2023-01-21 00:00:00,38.00544945603957
TCK-31145,C983774C,Technical,2023-09-26 00:00:00,23.723393326974406
TCK-53278,CE16CAB0,Onboarding,2023-12-05 00:00:00,39.34290201527249
TCK-43898,AF2FD4C8,Feature Request,2023-05-17 00:00:00,36.99599926220242
TCK-59130,210BB284,Billing,2023-03-18 00:00:00,11.0834257511753
TCK-35546,A039BCB5,Feature Request,2023-09-03 00:00:00,15.914518732086282
TCK-68373,D393F20D,Onboarding,2023-05-22 00:00:00,35.49044595935721
TCK-97424,6D7B052E,Technical,2023-10-14 00:00:00,1.0
TCK-17843,510D5FDB,Onboarding,2023-02-04 00:00:00,22.206531682020135
TCK-28726,987B2AAA,Onboarding,2023-12-23 00:00:00,6.830025580503939
TCK-66382,7186E727,Feature Request,2023-01-29 00:00:00,18.281354382797705
TCK-35564,A81A8E6B,Feature Request,2023-06-15 00:00:00,
TCK-47942,01A3C91A,Technical,2023-09-01 00:00:00,20.41415893164955
TCK-30683,DA60454C,Onboarding,2023-02-01 00:00:00,19.701067465109904
TCK-48471,AD557D35,Billing,2023-01-24 00:00:00,17.3728649746487
TCK-99401,DC86D3C9,Feature Request,2023-07-29 00:00:00,10.83427620445423
TCK-29354,479FA151,Feature Request,2023-06-30 00:00:00,51.50293520182423
TCK-24483,75799216,Technical,2023-08-13 00:00:00,46.40954404993621
TCK-71435,3A276A98,Billing,2023-12-28 00:00:00,10.055210156924604
TCK-11215,F58E2B10,Feature Request,2023-06-16 00:00:00,42.98540101564281
TCK-70099,1DD20FEE,Technical,2023-04-02 00:00:00,19.206414114325767
TCK-48549,9B4C4F42,Technical,2023-01-13 00:00:00,25.550249679980524
TCK-63372,5A2B1B7A,Feature Request,2023-09-07 00:00:00,23.24071248123701
TCK-14541,58966261,Technical,2023-08-13 00:00:00,16.08301630495241
TCK-19419,A68C8A40,Feature Request,2023-05-07 00:00:00,35.80622812327376
TCK-18748,74388AEB,Onboarding,2023-10-22 00:00:00,25.510638366919892
TCK-73241,91C451AE,Technical,2023-05-20 00:00:00,18.281382921369104
TCK-60325,6C7CFB31,Feature Request,2023-05-25 00:00:00,8.34492667439433
TCK-95638,C0E41821,Billing,2023-03-22 00:00:00,13.276859835370555
TCK-12810,8970D4EB,Feature Request,2023-11-14 00:00:00,4.303438612774837
TCK-55995,18CA92D5,Billing,2023-06-13 00:00:00,24.146682580982034
TCK-18476,D4E1156F,Technical,2023-07-21 00:00:00,9.64001289258725
TCK-22267,816AA02F,Technical,2023-04-26 00:00:00,20.813273849777506
TCK-66617,4D450809,Feature Request,2023-12-31 00:00:00,40.44122224332445
TCK-47550,DA53EA36,Billing,2023-06-15 00:00:00,38.39159487505903
TCK-30548,CE5367D6,Billing,2023-05-23 00:00:00,23.612677270768586
TCK-46377,FBC8C017,Technical,2023-10-17 00:00:00,22.9549832862822
TCK-66929,A820BDEB,Billing,2023-09-14 00:00:00,46.558494593052096
TCK-82616,4AC1D90F,Billing,2023-07-07 00:00:00,30.249073444304535
TCK-53637,7FD90941,Feature Request,2023-01-17 00:00:00,20.066322481481727
TCK-59566,50701370,Feature Request,2023-04-25 00:00:00,6.887782594554576
TCK-48877,0EA2C432,Onboarding,2023-07-17 00:00:00,28.72647861797692
TCK-63577,9C541C2F,Billing,2023-03-10 00:00:00,33.95188527099435
TCK-11459,EB223453,Onboarding,2023-08-14 00:00:00,16.42018170583627
TCK-57732,269BAD71,Technical,2023-01-05 00:00:00,27.49443306165639
TCK-83679,08C1AD3B,Feature Request,2023-01-19 00:00:00,19.63712046101965
TCK-22138,FB718EE2,Technical,2023-05-29 00:00:00,21.79161120961197
TCK-86897,AD310C8F,Feature Request,2023-12-11 00:00:00,1.0
TCK-62054,0739402B,Technical,2023-10-15 00:00:00,21.338623155406374
TCK-66477,6FF8FB75,Billing,2023-06-10 00:00:00,35.632431628896654
TCK-97229,CE29060E,Onboarding,2023-06-21 00:00:00,16.4231693332013
TCK-86988,C0C18D41,Feature Request,2023-09-05 00:00:00,24.630316418583796
TCK-86681,F952CC64,Technical,2023-02-08 00:00:00,14.928591519696955
TCK-87065,ABAB3CF5,Onboarding,2023-05-09 00:00:00,28.325300115513276
TCK-35937,1BDC502C,Onboarding,2023-08-21 00:00:00,21.401721629565916
TCK-79462,5CCCD791,Billing,2023-06-21 00:00:00,12.729101511815918
TCK-30906,B8913460,Billing,2023-08-05 00:00:00,39.990617611981534
TCK-21688,185CFB66,Feature Request,2023-08-02 00:00:00,35.14718416238658
TCK-51922,CCCDCB3B,Technical,2023-02-09 00:00:00,16.7411188328619
TCK-42540,A4C70C1F,Technical,2023-06-21 00:00:00,29.973459713013327
TCK-44302,CBCE4803,Feature Request,2023-12-12 00:00:00,30.44894403384457
TCK-10316,2359DE07,Billing,2023-02-18 00:00:00,31.70761482013411
TCK-86396,1C9F2193,Feature Request,2023-03-27 00:00:00,3.668929248059065
TCK-45713,2FA2C906,Billing,2023-10-02 00:00:00,36.07927849239154
TCK-96284,1F583937,Onboarding,2023-11-04 00:00:00,17.16361244489122
TCK-97297,D56884FF,Billing,2023-10-11 00:00:00,19.706064798704798
TCK-24413,55E22B8D,Feature Request,2023-09-21 00:00:00,55.654581027122404
TCK-11086,B1D6C32D,Billing,2023-05-08 00:00:00,27.62248056865214
TCK-77500,B16843E4,Billing,2023-06-15 00:00:00,19.364130294633895
TCK-81631,5F4473B4,Billing,2023-01-22 00:00:00,1.0
TCK-47043,7830A0C0,Billing,2023-04-21 00:00:00,40.67716960735626
TCK-24720,E0C13F10,Billing,2023-10-11 00:00:00,7.857483950296768
TCK-94092,4316FB74,Feature Request,2023-06-24 00:00:00,11.958733158005959
TCK-14985,6867F339,Technical,2023-10-30 00:00:00,20.02377241094581
TCK-22741,E5578301,Feature Request,2023-02-05 00:00:00,40.99694150040351
TCK-64790,19897871,Billing,2023-06-05 00:00:00,33.27887983998911
TCK-48091,40699336,Feature Request,2023-03-24 00:00:00,22.10594988191688
TCK-28898,92D13AE2,Billing,2023-05-13 00:00:00,27.699504763665853
TCK-78640,4804C106,Technical,2023-10-17 00:00:00,16.79537168554673
TCK-69904,C11882B7,Onboarding,2023-01-27 00:00:00,25.67584427478421
TCK-86649,AF8065EF,Onboarding,2023-05-15 00:00:00,24.88004093733764
TCK-10589,1D9903DE,Technical,2023-07-19 00:00:00,
TCK-44041,90123949,Feature Request,2023-02-10 00:00:00,35.625238748176244
TCK-25726,3D1BC5A0,Feature Request,2023-09-11 00:00:00,35.606137469267395
TCK-92800,4776787A,Billing,2023-09-20 00:00:00,29.927728586467737
TCK-91739,36F4AFBB,Onboarding,2023-10-22 00:00:00,19.651829309446775
TCK-75707,595BFB8C,Feature Request,2023-05-01 00:00:00,32.90186753268152
TCK-45477,2B1E007C,Onboarding,2023-07-23 00:00:00,22.89637840556344
TCK-83864,6F1FE85F,Onboarding,2023-03-15 00:00:00,11.017027575442405
TCK-39636,FFE0C14A,Billing,2023-03-07 00:00:00,19.160546497068736
TCK-82428,A2EE32E4,Feature Request,2023-05-19 00:00:00,25.014323805411895
TCK-64161,A5F298E0,Billing,2023-04-06 00:00:00,34.92258940397694
TCK-57584,19897871,Feature Request,2023-07-06 00:00:00,21.797661934114164
TCK-25541,86C8FBD4,Billing,2023-07-23 00:00:00,9.489615465124727
TCK-85577,8C3FC20E,Technical,2023-04-13 00:00:00,24.680900199561833
TCK-38737,EB7A0908,Onboarding,2023-09-23 00:00:00,25.36147248067863
TCK-98516,17AB59DE,Feature Request,2023-03-14 00:00:00,26.230051546833035
TCK-81529,27E69A3E,Billing,2023-10-17 00:00:00,35.03845819145316
TCK-90204,496797BD,Feature Request,2023-08-10 00:00:00,36.22707888107878
TCK-58556,8612A56E,Feature Request,2023-04-02 00:00:00,16.869469531420002
TCK-31395,474C87C5,Technical,2023-08-12 00:00:00,16.60627850341268
TCK-20866,326DA17D,Technical,2023-05-01 00:00:00,11.517615468534323
TCK-26091,753E1E35,Technical,2023-05-11 00:00:00,32.385788043365714
TCK-55139,440FE865,Onboarding,2023-12-27 00:00:00,41.38584130005259
TCK-14288,7A260C7F,Technical,2023-10-15 00:00:00,20.219016865092918
TCK-12326,869363D6,Billing,2023-09-21 00:00:00,21.10283322330008
TCK-98859,4F9C7BDC,Billing,2023-02-11 00:00:00,41.60139068278771
TCK-57560,B37223CE,Billing,2023-06-01 00:00:00,30.06669423858009
TCK-84893,D6E4478E,Onboarding,2023-12-05 00:00:00,29.23482845761266
TCK-97417,1C21DAE5,Technical,2023-07-06 00:00:00,9.709001928315278
TCK-42336,E64FD272,Billing,2023-12-23 00:00:00,32.14473683135303
TCK-41238,AC5E0690,Billing,2023-04-06 00:00:00,12.850363913882902
TCK-65961,C5E0F9DC,Feature Request,2023-12-06 00:00:00,10.391757768780503
TCK-65316,AE959372,Feature Request,2023-08-06 00:00:00,19.838741078799455
TCK-73185,E5DDA527,Technical,2023-08-29 00:00:00,16.970487318615717
TCK-96752,81491960,Billing,2023-02-10 00:00:00,21.34080366737953
TCK-76754,19AE525C,Onboarding,2023-04-28 00:00:00,6.708220385700976
TCK-32730,99C692CC,Feature Request,2023-10-13 00:00:00,
TCK-81599,82AB7D66,Feature Request,2023-11-25 00:00:00,35.50579567761207
TCK-55323,33DD60ED,Technical,2023-11-14 00:00:00,37.53223553419715
TCK-27465,DC2A6630,Onboarding,2023-03-14 00:00:00,1.0
TCK-26996,54F2C530,Technical,2023-11-12 00:00:00,35.741493667998604
TCK-72507,C2097914,Feature Request,2023-09-10 00:00:00,14.273656442140485
TCK-43063,FC78904A,Onboarding,2023-08-22 00:00:00,34.283706443793434
TCK-31607,4AC639EC,Billing,2023-01-25 00:00:00,23.178642088003013
TCK-55124,4F5B26AD,Technical,2023-09-27 00:00:00,24.345306768971984
TCK-50502,E64FD272,Feature Request,2023-09-27 00:00:00,21.778828206945377
TCK-59605,123EFA5C,Technical,2023-12-31 00:00:00,38.545550450801834
TCK-80022,D3842B69,Feature Request,2023-07-22 00:00:00,9.124943849699662
TCK-33114,9F6DF915,Billing,2023-06-02 00:00:00,31.294084064820105
TCK-53414,8795AAF4,Technical,2023-08-25 00:00:00,37.215961978674606
TCK-50773,C463579A,Feature Request,2023-11-01 00:00:00,32.59608096648493
TCK-85527,51DC305F,Technical,2023-07-16 00:00:00,51.896386971881014
TCK-54608,B51FE048,Technical,2023-09-27 00:00:00,17.652638847303614
TCK-51580,CD44B0EC,Onboarding,2023-03-18 00:00:00,35.48765787112237
TCK-97184,954666D0,Feature Request,2023-12-31 00:00:00,22.726912375902955
TCK-68340,08F49425,Feature Request,2023-07-30 00:00:00,38.80087291623204
TCK-84646,0AD4F370,Feature Request,2023-09-24 00:00:00,23.907732051343565
TCK-39468,3383BA73,Onboarding,2023-02-10 00:00:00,19.345490617650366
TCK-52995,3B0BA559,Technical,2023-11-23 00:00:00,39.67286644645955
TCK-83436,165F31A2,Onboarding,2023-02-28 00:00:00,18.10125673177284
TCK-92910,2E699D99,Onboarding,2023-04-28 00:00:00,7.047290893193328
TCK-91103,49DD810C,Onboarding,2023-02-14 00:00:00,17.79783740191406
TCK-84835,1A1D9EAB,Feature Request,2023-09-07 00:00:00,31.42839535906239
TCK-86469,C99FD296,Feature Request,2023-09-16 00:00:00,40.704465019045095
TCK-83757,A4B860B2,Feature Request,2023-05-30 00:00:00,25.333552503558145
TCK-72742,6405C93D,Technical,2023-02-13 00:00:00,39.818364806808304
TCK-15766,3EF4D000,Billing,2023-01-11 00:00:00,7.701900942268878
TCK-43491,EB223453,Technical,2023-02-19 00:00:00,18.680838422185165
TCK-64554,2D874AE8,Billing,2023-12-08 00:00:00,20.537098594150784
TCK-52180,85EC5888,Feature Request,2023-02-13 00:00:00,22.625286870329763
TCK-43208,AF9CABFD,Billing,2023-02-25 00:00:00,25.009132659002358
TCK-22865,7B6F8F21,Billing,2023-08-16 00:00:00,32.29093148870631
TCK-44756,B788E601,Onboarding,2023-01-01 00:00:00,18.662317941954115
TCK-45769,F8408AD5,Technical,2023-04-04 00:00:00,25.668344243437506
TCK-94031,F8408AD5,Onboarding,2023-12-11 00:00:00,23.45852531611138
TCK-65514,6B308491,Onboarding,2023-07-21 00:00:00,12.889321153306202
TCK-48982,4F9BD8C1,Technical,2023-11-14 00:00:00,22.635999731022775
TCK-69852,69B714CD,Billing,2023-02-28 00:00:00,22.276085641234584
TCK-18381,C80CAC8D,Technical,2023-06-19 00:00:00,22.019033219963447
TCK-40803,0ACA8712,Onboarding,2023-04-16 00:00:00,24.381113478977408
TCK-58908,35E0548D,Feature Request,2023-08-26 00:00:00,24.908082487360634
TCK-37875,269BAD71,Onboarding,2023-08-16 00:00:00,18.812457850712036
TCK-53883,DD42D3A1,Feature Request,2023-07-18 00:00:00,39.27257680765518
TCK-19122,8F38344D,Billing,2023-12-07 00:00:00,9.966232449563801
TCK-88546,7186E727,Billing,2023-08-13 00:00:00,15.348358698361245
TCK-19832,7A260C7F,Technical,2023-09-02 00:00:00,57.359563490682675
TCK-21185,6DA7E37E,Billing,2023-07-31 00:00:00,11.544103740129241
TCK-61516,E8CE5C68,Feature Request,2023-07-21 00:00:00,7.754943903482896
TCK-45776,ED1EBD26,Feature Request,2023-12-09 00:00:00,32.81372094001461
TCK-25690,817154D5,Technical,2023-08-24 00:00:00,1.0
TCK-61124,384D2D0A,Feature Request,2023-07-08 00:00:00,21.17671308033073
TCK-38576,42B4C4C0,Technical,2023-01-26 00:00:00,49.74989910091786
TCK-85080,08955E07,Onboarding,2023-07-18 00:00:00,5.460768934159194
TCK-79732,A527062E,Feature Request,2023-06-16 00:00:00,1.0
TCK-37116,1D9DC498,Onboarding,2023-09-08 00:00:00,6.009825576507623
TCK-22270,794DA1AB,Billing,2023-10-14 00:00:00,34.780314820163824
TCK-39359,E18DF007,Onboarding,2023-09-25 00:00:00,37.49732063982975
TCK-64420,8DFCAD77,Billing,2023-05-18 00:00:00,17.848934436257895
TCK-44119,1472FC3C,Technical,2023-02-15 00:00:00,32.19854884801283
TCK-85118,8DACADFC,Feature Request,2023-02-24 00:00:00,40.683063930143874
TCK-61703,809A827E,Onboarding,2023-06-20 00:00:00,45.44815697315791
TCK-86423,9AC820CE,Onboarding,2023-01-20 00:00:00,21.04397662584182
TCK-61543,0B2D9256,Feature Request,2023-06-22 00:00:00,1.0
TCK-95451,E662E8EE,Feature Request,2023-02-01 00:00:00,14.14945293108376
TCK-25482,362B8881,Billing,2023-12-31 00:00:00,18.87834966077691
TCK-43944,8066F5AA,Billing,2023-07-19 00:00:00,20.892734441059314
TCK-94931,0E2F154B,Billing,2023-12-31 00:00:00,21.745687187895367
TCK-21849,7FFE6EEB,Technical,2023-02-25 00:00:00,37.426735175168034
TCK-72445,20148EAF,Technical,2023-04-11 00:00:00,39.29314112025098
TCK-73272,0E6AD13A,Technical,2023-03-23 00:00:00,21.9399161529026
TCK-86119,DC5A8CBE,Feature Request,2023-06-12 00:00:00,37.181818512621824
TCK-18020,A5E4F18C,Onboarding,2023-12-23 00:00:00,28.291936399573075
TCK-86647,C5576910,Billing,2023-10-31 00:00:00,24.77407167435086
TCK-87046,54B06094,Feature Request,2023-12-22 00:00:00,34.878529885319566
TCK-52684,B1D6C32D,Onboarding,2023-02-19 00:00:00,24.86702457885499
TCK-11240,822E3F02,Billing,2023-09-02 00:00:00,48.69373412517315
TCK-38428,BCB3B21F,Billing,2023-05-07 00:00:00,6.739065998465289
TCK-76756,17377513,Technical,2023-07-20 00:00:00,17.817949210895787
TCK-12583,88AC7663,Technical,2023-08-04 00:00:00,22.481773236552595
TCK-80221,E8DDE2F5,Onboarding,2023-10-07 00:00:00,29.273432285495886
TCK-20956,D7F961AE,Technical,2023-09-04 00:00:00,39.21552584523707
TCK-44853,797BAE83,Technical,2023-09-27 00:00:00,23.70721719316612
TCK-87389,FAF41408,Onboarding,2023-02-02 00:00:00,6.9332442059255115
TCK-67112,BC876BF9,Onboarding,2023-08-31 00:00:00,34.11016675746005
TCK-30334,B8CF1B1E,Technical,2023-03-22 00:00:00,33.05950519370357
TCK-81669,8FEABEA9,Onboarding,2023-03-08 00:00:00,1.0
TCK-35553,45979C77,Billing,2023-08-12 00:00:00,23.954350395950406
TCK-81688,74AFD17C,Technical,2023-03-17 00:00:00,4.918298031836425
TCK-56768,38B1A412,Technical,2023-05-01 00:00:00,16.02418682997525
TCK-90277,9DF77404,Feature Request,2023-09-27 00:00:00,13.166292876446402
TCK-88463,653B5ABE,Feature Request,2023-06-29 00:00:00,33.71117637890383
TCK-78976,40003DAB,Onboarding,2023-07-30 00:00:00,25.401962090066206
TCK-64048,0E3434B8,Onboarding,2023-05-17 00:00:00,8.572907990927668
TCK-69618,EB2B0EE9,Technical,2023-01-18 00:00:00,34.56079155548811
TCK-11285,85F80B0E,Billing,2023-02-22 00:00:00,6.794330112859029
TCK-16459,9B1B1019,Billing,2023-12-17 00:00:00,27.961365485651324
TCK-62837,9B2E3C59,Onboarding,2023-06-11 00:00:00,14.23187196850133
TCK-98820,6C743BDE,Onboarding,2023-01-14 00:00:00,19.611875009633764
TCK-79439,4AC1D90F,Billing,2023-06-13 00:00:00,30.051248976460606
TCK-82883,1FD6E24C,Feature Request,2023-11-25 00:00:00,30.25739278871435
TCK-43244,28057302,Feature Request,2023-05-14 00:00:00,40.04362888267153
TCK-68528,FA3D3C6C,Feature Request,2023-04-19 00:00:00,23.01295560394256
TCK-48755,1A10D10D,Feature Request,2023-11-21 00:00:00,27.677410355560088
TCK-40666,B1AF5C28,Onboarding,2023-04-23 00:00:00,18.747152131148106
TCK-85245,1FA01EE0,Feature Request,2023-05-22 00:00:00,26.183878591473572
TCK-85649,117C043E,Technical,2023-09-03 00:00:00,29.27383257610214
TCK-75797,3AEE1B0F,Billing,2023-03-29 00:00:00,22.820281830547486
TCK-10067,D9D61ED5,Technical,2023-06-26 00:00:00,2.3549941908900465
TCK-82012,D2985326,Feature Request,2023-04-16 00:00:00,27.977650755970743
TCK-52353,8AEF1AA5,Technical,2023-01-26 00:00:00,28.374737728265483
TCK-51876,797A5271,Billing,2023-01-05 00:00:00,15.837918283824589
TCK-13463,51A3EE6C,Feature Request,2023-08-02 00:00:00,8.58735556712983
TCK-31475,AAF0B5C3,Billing,2023-08-07 00:00:00,41.71054980604758
TCK-69099,FD2C2AB2,Technical,2023-09-07 00:00:00,29.897346130732824
TCK-12106,65F811A6,Onboarding,2023-07-13 00:00:00,21.251027628939482
TCK-22207,CF796CE1,Feature Request,2023-10-13 00:00:00,10.35560540223015
TCK-60969,B36A8761,Feature Request,2023-04-29 00:00:00,14.13822205894385
TCK-79300,809A827E,Onboarding,2023-11-27 00:00:00,39.63108476143478
TCK-88066,07C167BE,Onboarding,2023-09-17 00:00:00,25.651943290416554
TCK-25265,FC7ED532,Technical,2023-08-20 00:00:00,17.39295519599152
TCK-44399,FE167916,Onboarding,2023-05-10 00:00:00,30.116270774695874
TCK-18456,905440C6,Feature Request,2023-07-19 00:00:00,14.227221750644116
TCK-33735,E9C4A7C5,Onboarding,2023-06-13 00:00:00,42.01011636336454
TCK-73356,4351EA72,Onboarding,2023-09-02 00:00:00,40.2336064187607
TCK-28560,665C9A50,Technical,2023-02-10 00:00:00,18.40111114556668
TCK-68245,826C0A22,Onboarding,2023-08-22 00:00:00,16.455957035629673
TCK-20667,D2FDF57D,Feature Request,2023-11-14 00:00:00,1.0
TCK-97662,5377C6AC,Technical,2023-10-31 00:00:00,6.221030741383583
TCK-15307,5496491E,Billing,2023-11-01 00:00:00,7.926362700506925
TCK-11611,86DA6AD5,Onboarding,2023-10-29 00:00:00,25.62228409184863
TCK-40161,773656AB,Feature Request,2023-08-13 00:00:00,20.085195546703684
TCK-14248,5CAE4024,Onboarding,2023-05-26 00:00:00,7.855974151017101
TCK-39375,3874CFC0,Onboarding,2023-10-20 00:00:00,20.626031490425312
TCK-63575,329D8403,Technical,2023-05-29 00:00:00,30.064045771768182
TCK-27659,2D7F7919,Technical,2023-02-22 00:00:00,30.334072198987045
TCK-63270,A5276DB2,Onboarding,2023-01-29 00:00:00,1.203956629693426
TCK-58290,0FB1842B,Feature Request,2023-04-10 00:00:00,22.46083823419403
TCK-81001,8E5A1A81,Billing,2023-12-10 00:00:00,7.399910676340674
TCK-34366,9435642B,Billing,2023-09-15 00:00:00,34.82074436568329
TCK-74236,BA3F5002,Feature Request,2023-09-26 00:00:00,33.40975699624198
TCK-71694,0C194282,Technical,2023-11-21 00:00:00,13.2236732841065
TCK-70957,94B05C24,Feature Request,2023-04-08 00:00:00,14.8074575711952
TCK-69723,5E26494D,Technical,2023-08-29 00:00:00,18.464795394020314
TCK-67323,167210D5,Feature Request,2023-05-07 00:00:00,1.0
TCK-96159,7CD553D9,Feature Request,2023-09-13 00:00:00,28.03161808128692
TCK-11459,C6485515,Billing,2023-06-21 00:00:00,20.72586544391843
TCK-57683,7C138F78,Billing,2023-05-23 00:00:00,35.64210099081431
TCK-62393,8EF76208,Technical,2023-11-04 00:00:00,10.819089384449368
TCK-20707,F9AFCBA0,Billing,2023-12-18 00:00:00,16.57052462100082
TCK-33850,96DF97A9,Technical,2023-12-30 00:00:00,5.921696903530616
TCK-77737,A2EE32E4,Technical,2023-08-18 00:00:00,11.948513238068962
TCK-12057,7D415FE0,Onboarding,2023-05-02 00:00:00,9.816216047181372
TCK-65752,4CA06C66,Feature Request,2023-06-29 00:00:00,35.95168414615735
TCK-51875,84245860,Technical,2023-08-15 00:00:00,15.620857814983292
TCK-46432,F9053DE1,Onboarding,2023-03-26 00:00:00,25.49010821693536
TCK-70339,7186E727,Billing,2023-10-11 00:00:00,19.430839153658347
TCK-10936,6AC9CDA3,Feature Request,2023-06-05 00:00:00,8.766416807846245
TCK-82170,642C58F5,Billing,2023-04-13 00:00:00,21.980394921940288
TCK-91079,5FAE96D1,Feature Request,2023-06-23 00:00:00,31.189239982363134
TCK-91161,F13A95C4,Onboarding,2023-04-22 00:00:00,9.506887289479772
TCK-13150,413F3DF9,Onboarding,2023-12-24 00:00:00,33.70935348877654
TCK-63575,A3F2D2E3,Feature Request,2023-01-24 00:00:00,13.803348942267645
TCK-80088,F28065D6,Billing,2023-03-07 00:00:00,18.204192887125913
TCK-82455,B4497674,Feature Request,2023-05-05 00:00:00,30.368197476120574
TCK-78248,4391A942,Onboarding,2023-09-05 00:00:00,16.038766113366144
TCK-30393,7CD553D9,Billing,2023-10-13 00:00:00,24.450898312030386
TCK-50655,267629C2,Billing,2023-03-29 00:00:00,20.22371005454289
TCK-41632,282EF1A5,Billing,2023-09-03 00:00:00,25.552416080445823
TCK-35194,4FD6EC3F,Billing,2023-12-19 00:00:00,1.0
TCK-79559,035770AE,Technical,2023-07-10 00:00:00,2.0438182175030057
TCK-99583,559033C8,Technical,2023-05-14 00:00:00,31.39160407256206
TCK-26203,7A64A37C,Feature Request,2023-09-22 00:00:00,36.4461768677886
TCK-61729,C9F09056,Feature Request,2023-10-02 00:00:00,13.074159557621744
TCK-62309,DB37D50D,Feature Request,2023-01-24 00:00:00,21.071659773946386
TCK-56625,41DD238B,Feature Request,2023-10-16 00:00:00,27.536631034827618
TCK-23170,4AF98741,Billing,2023-05-29 00:00:00,32.318611219904454
TCK-96368,2D31D66E,Technical,2023-09-04 00:00:00,1.0
TCK-15124,E959EAAA,Technical,2023-05-31 00:00:00,13.367517036259475
TCK-90589,06F78462,Billing,2023-11-30 00:00:00,20.0090474418015
TCK-52642,A6B5831E,Feature Request,2023-06-13 00:00:00,32.43768236683259
TCK-76040,56BCB9B3,Onboarding,2023-09-06 00:00:00,53.981165804657934
TCK-29526,43AED7D3,Billing,2023-11-19 00:00:00,21.263931278283387
TCK-24960,4682C9C9,Billing,2023-05-28 00:00:00,7.116270454752133
TCK-17768,80EA916E,Feature Request,2023-07-09 00:00:00,28.827216926415577
TCK-42072,B0445F47,Billing,2023-10-24 00:00:00,39.85194947448852
TCK-97964,3D528DC9,Billing,2023-09-25 00:00:00,25.29616945175401
TCK-54993,E913C2D3,Onboarding,2023-02-14 00:00:00,13.120217458148487
TCK-40272,771DACBF,Onboarding,2023-02-15 00:00:00,
TCK-96974,AE3ED617,Onboarding,2023-08-14 00:00:00,35.49592729776023
TCK-54002,A6B0FF83,Onboarding,2023-06-09 00:00:00,31.96254742198122
TCK-28058,A884DBD7,Technical,2023-10-28 00:00:00,11.687029869652507
TCK-84800,D15B9E32,Billing,2023-07-27 00:00:00,28.577107410412104
TCK-89558,825ADBC3,Onboarding,2023-06-08 00:00:00,35.96718681190647
TCK-95082,6BA8A3FD,Onboarding,2023-08-12 00:00:00,38.182680510706724
TCK-98833,36681122,Technical,2023-01-21 00:00:00,23.202612296286528
TCK-83717,8B5A8737,Technical,2023-04-19 00:00:00,19.703046645848175
TCK-31593,8B43661C,Onboarding,2023-03-13 00:00:00,38.72728586497515
